State_California,State_New_York,Type_of_organization_BSO,Type_of_organization_BSR,Type_of_organization_EDU,Type_of_organization_GOV,Type_of_organization_MED,Total_Records,Information_Source_California_Attorney_General,Information_Source_Databreaches_net,Information_Source_Dataloss_DB,Information_Source_Media,Information_Source_PHIPrivacy_net,Information_Source_US_Department_of_Health_and_Human_Services,Year_of_Breach_2006,Year_of_Breach_2007,Year_of_Breach_2010,Year_of_Breach_2011,Year_of_Breach_2012,Year_of_Breach_2013,Year_of_Breach_2014,Year_of_Breach_2015,Year_of_Breach_2016,Year_of_Breach_2017,target
0,0,0,0,0,0,1,87314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,5330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,19898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,2199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,4107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,23341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,59000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,3184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,3118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,2734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,6229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,19397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,3563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,7421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,3906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,15625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,3000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,2500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,23000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,1124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,26588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,5883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,205748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2213597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,1024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,6893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,4800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,3000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,2147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,43961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,1550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,6248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,52076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,3000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,24188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,42372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,483063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,91187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,30972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,2300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,13086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,113528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,28209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,10179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,20764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,3000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,1009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Cyber
0,0,0,0,0,0,1,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,1457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Physical
0,0,0,0,0,0,1,8830,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,29156,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,502,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1300,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1359,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,509,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,6195,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,975,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,659,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,854,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1708,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,738,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,687,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,561,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,5327,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,14910,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,946,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,810,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1872,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,827,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,35404,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,11000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2929,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1407,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1275,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,986,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,592,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,553,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1064,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,3902,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,1300,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,84681,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,524,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2300,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,960,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1529,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1680,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,16000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,540,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,4500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,4300,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1134,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1615,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,835,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1581,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2900,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,11100,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,1260,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,8208,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,9300,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,643,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,571,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,4278,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,2208,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2918,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2873,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1040,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,6500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2815,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1125,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,857,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1173,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2100,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1009,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,3311,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,3650,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,54203,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,501,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2075,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,14500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,721,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2302,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1530,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,807,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1.00E+07,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,16107,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,1508,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1450,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,800,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,846,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,7664,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,13000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,10000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,160000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1622,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1426,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1400,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,8345,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1004,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2060,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2071,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1168,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,9000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,69246,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,13000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,1111,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1651,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1494,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,12673,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1006,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,855,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,5338,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,6500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,3900000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,12517,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1475,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,4500000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,560,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,601,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,621,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1445,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,7549,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,648,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2983,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,7666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,7693,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,3421,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,722,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1029,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,12914,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,509,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2860,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,4223,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,4859,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,3000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,18213,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,9627,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,6600,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,12000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2722,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,843,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,503,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,6871,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1170,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,50000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,995,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,2345,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,14000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,3957,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,567,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,3403,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,306789,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,8300,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
0,0,0,0,0,0,1,1100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Cyber
0,0,0,0,0,0,1,506,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Physical
